Response ID;Date submitted;Last page;Start language;Seed;In which field are you active?;How many years of experience do you have in your field?;How old are you?;What was your favorite option?;Do you have any other comments or hints?;vis_type;complicated_easy;untraceable_traceable;undemonstrative_expressive;confusing_clear;biasing_neutral;doubtful_trustworthy;insignificant_meaningful;conventional_inventive;usual_leadingedge;boring_exciting;obscure_comprehensible;notinteresting_interesting;obstructive_supportive;inefficient_efficient;inappropriate_sound;Expertise
42;;4;en;1936982267;2;1;2;;;Segmentation Mask;;;;;;;;;;;;;;4;;Pathology
42;;4;en;1936982267;2;1;2;;;Heatmap;;;;;;;;;;;;;;4;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Contour;;;;;;;;;;;;;;4;;Pathology
42;;4;en;1936982267;2;1;2;;;Bounding Box;;;;;;;;;;;;;;4;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Mask;;;;;;;;;;;;;;;4;Pathology
42;;4;en;1936982267;2;1;2;;;Heatmap;;;;;;;;;;;;;;;4;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Contour;;;;;;;;;;;;;;;4;Pathology
42;;4;en;1936982267;2;1;2;;;Bounding Box;;;;;;;;;;;;;;;4;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Mask;7;;;;;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Heatmap;6;;;;;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Contour;7;;;;;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Bounding Box;3;;;;;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Mask;;6;;;;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Heatmap;;6;;;;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Contour;;6;;;;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Bounding Box;;4;;;;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Mask;;;6;;;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Heatmap;;;6;;;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Contour;;;6;;;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Bounding Box;;;4;;;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Mask;;;;7;;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Heatmap;;;;6;;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Contour;;;;7;;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Bounding Box;;;;4;;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Mask;;;;;3;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Heatmap;;;;;2;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Contour;;;;;3;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Bounding Box;;;;;2;;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Mask;;;;;;6;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Heatmap;;;;;;5;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Contour;;;;;;5;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Bounding Box;;;;;;4;;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Mask;;;;;;;6;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Heatmap;;;;;;;6;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Contour;;;;;;;6;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Bounding Box;;;;;;;4;;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Mask;;;;;;;;6;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Heatmap;;;;;;;;7;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Contour;;;;;;;;6;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Bounding Box;;;;;;;;3;;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Mask;;;;;;;;;6;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Heatmap;;;;;;;;;7;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Contour;;;;;;;;;6;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Bounding Box;;;;;;;;;3;;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Mask;;;;;;;;;;6;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Heatmap;;;;;;;;;;7;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Contour;;;;;;;;;;6;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Bounding Box;;;;;;;;;;2;;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Mask;;;;;;;;;;;6;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Heatmap;;;;;;;;;;;6;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Contour;;;;;;;;;;;6;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Bounding Box;;;;;;;;;;;4;;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Mask;;;;;;;;;;;;6;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Heatmap;;;;;;;;;;;;7;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Contour;;;;;;;;;;;;6;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Bounding Box;;;;;;;;;;;;3;;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Mask;;;;;;;;;;;;;7;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Heatmap;;;;;;;;;;;;;6;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Contour;;;;;;;;;;;;;7;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Bounding Box;;;;;;;;;;;;;4;;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Mask;;;;;;;;;;;;;;7;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Heatmap;;;;;;;;;;;;;;6;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Contour;;;;;;;;;;;;;;7;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Bounding Box;;;;;;;;;;;;;;2;;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Mask;;;;;;;;;;;;;;;6;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Heatmap;;;;;;;;;;;;;;;5;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Segmentation Contour;;;;;;;;;;;;;;;6;Pathology
43;1980-01-01 00:00:00;5;en;829665847;2;20;4;2;;Bounding Box;;;;;;;;;;;;;;;4;Pathology
44;;3;en;10372664;2;34;6;;;;;;;;;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Mask;5;;;;;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Heatmap;1;;;;;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Contour;7;;;;;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Bounding Box;6;;;;;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Mask;;5;;;;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Heatmap;;4;;;;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Contour;;6;;;;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Bounding Box;;6;;;;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Mask;;;5;;;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Heatmap;;;1;;;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Contour;;;5;;;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Bounding Box;;;7;;;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Mask;;;;6;;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Heatmap;;;;1;;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Contour;;;;7;;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Bounding Box;;;;6;;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Mask;;;;;1;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Heatmap;;;;;1;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Contour;;;;;7;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Bounding Box;;;;;7;;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Mask;;;;;;1;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Heatmap;;;;;;1;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Contour;;;;;;6;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Bounding Box;;;;;;6;;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Mask;;;;;;;3;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Heatmap;;;;;;;2;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Contour;;;;;;;6;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Bounding Box;;;;;;;6;;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Mask;;;;;;;;6;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Heatmap;;;;;;;;6;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Contour;;;;;;;;5;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Bounding Box;;;;;;;;3;;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Mask;;;;;;;;;6;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Heatmap;;;;;;;;;5;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Contour;;;;;;;;;5;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Bounding Box;;;;;;;;;4;;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Mask;;;;;;;;;;5;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Heatmap;;;;;;;;;;4;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Contour;;;;;;;;;;7;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Bounding Box;;;;;;;;;;3;;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Mask;;;;;;;;;;;3;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Heatmap;;;;;;;;;;;1;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Segmentation Contour;;;;;;;;;;;6;;;;;Pathology
45;1980-01-01 00:00:00;5;en;478766746;2;14;4;1;The ask of the question was not very clear. As diagnosticians, were we supposed to decide whether the highlighted areas are supposed to be supportive (best) for the diagnosis? I might have been biased in my selection as I recognized the tissue and the disease process and I might have had other choices if this would have been a tumor for example.;Bounding Box;;;;;;;;;;;6;;;;;Pathology
